id,target
n316a01367e9d400,0
n104df7d9c093493,0
n34a1fa37de234be,1
n640675bb4f65439,0
n08eb0684c1304d7,0
neea0e189fab040d,0
na3cc5443f4d7422,0
nbb5877710c4c470,0
n9093913793de4aa,0
n59b61628d81a476,0
n0195fd28d9884c2,0
nbbba9a858e344f0,1
nb3d1c907a6754da,1
n1688ac954fd24cf,1
n4ea221de7451404,0
n1c492662f1d449b,1
n5ce089dbabf44a9,0
n5cc945f9b684493,1
n70a075df452549d,0
n7a69e8da6b9b452,1
nb14df43839bc41e,1
n82a3a131df1347a,0
n9a01b7f083be411,0
nce4dc6fe1aa047b,1
nfba3e48892254db,0
nbfc2a39fef5c4d1,0
nc8fe5b09bf2142a,1
nb172a22550a042e,0
n36f6d617366d429,1
nb4f8f63f9a9c48f,1
nab622007245f4e0,1
n640241da07a44a4,0
n73ff74a39ffa407,1
n6af4bc9ec8174b5,0
nd9302bc341b2484,1
nccae312683714dc,1
nd86bd44fc9e242b,1
nc82128821f864ac,1
n638b02dd0d01425,0
na17992780885462,1
n6860f17fe44c4cf,0
n6ad122c21566445,0
n2846618aa7794b0,1
n855735d3db3f40b,0
n84ecd010a21045f,0
n2b96fbdd7b814af,1
neba2030370f6450,0
nb04cafbae6ef4b1,1
n4e7deb81235a418,1
nb98e84babf66469,0
n77f9abd21264402,1
n3ce8481414e54c9,1
n55aad30ac27c411,0
n63720e01455d423,1
n4b5557c228e44de,1
nec038358b7f8426,0
n3bb579f1c1454e1,1
n74e763eda0824f6,0
n7f0aab0590e74c2,1
n56774de6be2842c,0
nf433e303b75b4f5,0
n517d9798dbb042e,1
n4f042352319e46c,1
na01b5b5f96df461,0
nf6fb21f16e5245f,0
ne31e737ae724494,1
n11c26c840985448,0
n45e5ed7fdf97400,0
nae9d54c0c294403,1
nc667e79d0f63445,0
n0651873015614e1,0
nb7fc5e9f67be405,0
na4170e15ce1e424,0
nc69839e97eb240a,1
nb999e91efac248a,0
n8afc4787842e483,0
n1063fdc827224a3,0
ne899d7c5642e4c2,0
n72dc88a634e340f,1
n4070981e184347e,1
n9fede89f3097457,1
neee86663cf254af,1
ndba09da616da4de,0
n518420354019426,0
n19e58074d31f4cd,1
n87efa9b40745407,1
n7345937adfcc421,1
n44b16241e14a41c,1
n0f41afdfba61447,0
nb6f5d845cc43410,1
n6e91d7cf2bb44d3,1
n55129d9ce9264de,0
na0548abe8bdb4a4,1
n3ab5aba11f6d48f,1
ncd45f27dfffc4ea,1
nfaee0d6200d3473,0
na33a643b198b449,1
n57afbc6c3ed045a,1
nad212b9532544a3,0
na5a448a890434a3,1
nba37a34c947b41d,0
n72e0e0551f7d444,1
n653295b3b609472,0
nb81a71d27a654f0,1
n2ba87fafc0a34b5,0
nf2a613089f3a4e0,1
nb4ac74f5e0a84cd,0
nbadd633fecfd471,0
n74b31a22fb40455,0
n2498d56b4a634d1,0
n01c9a91ce5a0460,1
n7bc00b728714412,1
n9eb6803e015048a,0
nd44db21529d546f,0
n0f524dc6b5d942e,1
n5224a9d8405c4f5,1
nd09120c3f3c9460,1
nad39e4b324994c2,0
nd80990fead09433,1
ne765bfbead7a429,0
n6bd720f4f0d64a0,0
nc6382deb93e149b,1
ncce64583614549a,1
n0bd621109de04e4,0
n722f7ab9effc422,0
n58d58088ab7f402,0
n2843eb123334446,0
n164878cff7ad400,1
n72452b74cc8c48e,0
n1bef67418f6444a,0
n054f0ccea0eb43d,0
na0b83f2b07f3475,0
nf42f614aee0041e,1
n9300ecfd92094d4,0
n895b8c214e7443b,0
na321f8a4923f4b5,0
nd6bf7d42b8eb446,1
n79e3caa6307848e,1
ncb6e9d90402d458,1
nc8cee5996f5b457,0
ne99108e51c1740c,0
n8e12bafedfc6478,0
n59f2de589e7c44b,1
n5c97b4130d0a433,0
n7632339a19aa4ce,0
n84616187e19842a,0
n6455df2917cc43a,1
n234cae5245f7401,1
n3d1600753c534d6,0
n2ebe1118537041a,1
n381a6e3b92404a1,1
n4dd7ed5065a64c6,1
n106718c017c5474,1
n5641a790144e4a3,1
n99abf75d2c61413,0
n365742da6b334a1,1
n5ea81a1936f6469,1
n92288bc86be34f4,1
n85cd1da5c0594b1,0
n4d1bd4ef03f04d7,0
n6f8ca3fcbb9c4f8,1
n4182f900861443f,0
nefae11f464444a9,0
n1a5c9132558d424,1
n364eba90b7b3492,0
n035d0f7deced4e6,0
nfa98583174d4473,0
ne668b44189db4d1,0
n6bacd0f4d65a41a,0
n70cd9a8d43f9464,1
nf9969f9bcc6b40f,0
n39b9d94ace76449,1
n47c43e42b4af474,1
n0e7a9616b615451,0
n7f3db07a1df2490,0
na3420bcd79d3465,0
n6cc8c94da4e9475,0
n7e9f3efcc7604a2,0
na2a4727d1e85478,0
na617f82d6f4c418,1
n0fad3d8ecb4248e,0
ncd9a2085d1aa46f,1
ndf0aa1d90b8a4c6,1
ncbb6070c687f46e,0
n2abde55a99884af,1
n20d2129530a3471,1
n2517640eb7b6496,0
n4b8b0972604047e,0
naf540a2abe9f432,0
nb4d11a86e97441d,0
n080650b75d6641b,0
n1bfea8a5b25e476,0
nd0d9affa8cba4cb,0
n927f2c19a8714a6,1
nf9dc376d40c249e,1
n37e0ec6230744d7,0
n2abcf45b053c44b,0
ne5612b7e85b44a6,0
n15f70ae978b344d,1
n815360e772f1412,1
n96a10711b98149b,0
n5fa6f34e15cf44c,0
n4c98104a0cff471,0
n77fed249abb241e,0
n9a96493cbe4e46c,1
naea2cffa0e7f438,0
n3f6cc33d1f51433,0
nafaf47d6c5ed4a7,0
n7d4610708b1f450,0
nb94c6ad8b576492,1
n8e920c496a9f443,1
n4305f0907bbb410,1
ndedac5dd83b6407,1
nbe9825b602ee47a,0
n5748c29fff444f6,1
n4c73bf0c51104be,0
n170b5e6324b1469,1
n6387935a23114a8,0
ne1267c85b438401,1
n0db7bc934d59454,1
nd8b792f47b02419,0
nb5cf88d6745d4d9,1
n4313f4b34f7b47a,1
nc620195422c24b1,0
n04fd7b0dec0e43e,1
n45a5aee4839745d,1
n09c9a7ee7e6a4e6,0
n2ea2eb841706457,0
nf27219fed08b46d,0
n15ade76e6df142d,1
n9f8aeb47fc07456,1
nd5cf544bf78d475,0
n2518f9b67e13497,0
n6244cb72010f4c9,1
n10368a76f489493,0
n69a5813a69ad437,1
n260d27b642ca400,0
n3959c7f845264e5,0
n637dcc7bbd3f4e1,1
n137681e47eed4c2,1
n293e7708c48c404,0
nd28cb20ab84c4b6,0
n364b5757685840e,1
n77dfad7511b5434,1
n82614b8382a6418,0
nc5b52516fc874e7,0
neda5fb060a61413,0
n53f8682f147646a,0
n691fc3faca6e420,1
n05271f59a8d1447,1
nd34f76d41e04409,0
nc4f5c109455b403,1
nd4a4828dedd84ef,0
n1f1de5420cfe4b3,1
n47da9f33d65e4f7,1
n2955ee0400b94ea,1
n602de0cf8ad847f,1
nf0eb9f26228d4de,0
nef38ddd7fd90468,0
nba49effa8a274da,0
n6fe167bb0dd94ce,0
n1131d30d6bd947e,0
n11f3adb340a547d,1
n53a54f8648ca49f,1
n020d39d172ef44c,1
nda847dccd85d4b5,1
nd2d1c192f0944ba,0
n34dce48afbd54c7,1
nc0d8ed27e057487,1
n9425832cc063406,0
n200867e5876b42d,0
n5abf052f682e412,0
n9af6a5e0beef450,0
ned419e2a2819458,1
nc47f06e2e2c14a7,1
ne5f2ff0d6f104ee,0
n31c6e595f16f4a1,0
n472b8d474c764a5,0
n8fd7be3ae8ea402,0
n77d532683726445,0
n8f65891115b8452,1
n3039de02796a4c9,1
n1c7a592771e5455,1
n48cf12d92e824d6,1
n3dddee79e4184cd,1
n2a745abac390442,1
n4c98346782e4455,0
n2de778a2166c477,0
n085050ec814142f,0
nea20dc9e42064dd,0
n97aca76077ff4e0,0
nf3b68b0ba5f04a7,1
naf4b5ad3985b41b,1
n81bb3af84bd3402,1
n58ff4e68c16d4ce,0
ndfb3b7944bef423,0
nac6c9aed80a0462,0
ne76a3fe307de43b,1
n3fa9e937fd1b4fd,1
n5d9efecd811249e,1
n27bbedd3115a4af,1
nc6c531e16be140d,1
nc17423da3f75429,1
nb6fb54a10bdc459,0
nacdcefc6079949a,0
nbbfcf9e29cf644f,1
nb9c5e9a4b2ca483,0
n9f10e37a9a9c442,1
n919541729f54496,1
n783e4ab6ec46464,0
nb451e4a1aeab4a2,1
nee13fdf6b9044fc,1
n01057dcf2ad9422,1
n699cfad962414c6,0
n406f3d96fcf2406,1
n9ae55837778042a,0
n5a41f7e33084404,0
n67f0bee6ba0145d,0
n43c8d6adbc3b405,1
n1f03c1cd8ae742c,0
nbea43df6384c4f5,0
n5b0136cbb8c9467,1
n4a93dfc748884e0,1
nb3e3abf5905047d,0
ncd2842d5854d46f,1
ne3cf26cd60984f8,1
n278ecaa2f565468,0
nc9a9b7d0311342d,0
ne5337e092e5543e,0
n548b22c152fb471,0
n2633a956babb41f,0
n78938f7a05c54ae,1
n2f530eccc1004b5,1
n071786845a664ab,1
nab9773b860414b3,0
nbb05d5af9e544cf,0
nad6fe1dd0e524a4,1
n920e21873ad34b9,0
nd30da72770d0444,0
n3688e46316c04f8,0
n831bd7863bc94fa,0
n093a59da3a314fb,0
n96afe98b4eae4ee,0
ne62dc8500405415,0
nbb97e6f9d5bd491,1
n35ea20993353457,1
n1b13a2eb90f84e4,0
n18f6284b988e431,1
ncbdc68b4839b482,0
ndf426dd6d56d4d5,0
nbc2aa8f3ce184ea,0
n65257cba88d6415,0
n85ed6817a98c4bf,0
n9e2113c642234bf,1
na495c54652fe449,1
n596274841db54ca,1
n65cee9b88ae745a,1
ne5ba6a5710b6429,1
n47275ca77711497,0
nec46fe29ef8f4c5,0
ne32421035db649d,1
nc02b1fd135ff452,0
n7a705860d3574ae,1
nb0e953be1216469,1
na8663475f0d3471,0
nf19981efaaf44ba,0
n5e5f45f26d22459,0
n397bf5a268ee409,0
n652037bb70c447a,0
nc642f37e210b4f6,1
nf1f1faf2b257490,0
nd8233bc299e64e5,0
n3e9289a6997445e,0
n75bd0c68176946f,1
n1fa6cec46ff14b6,1
n8c92f861eded4f1,1
nfca830ff252a433,1
n8de963f249ee44b,1
n6619b2d1751440a,0
n56722489a268437,1
na966c73fac894c6,0
nc1328cfd4f834ef,0
n3350dbe2aacc4da,0
n17a7ffff31b84d5,0
nb7544d9cb7c64c8,1
ncc6d5f499d7b462,1
nbf0e0384e8bf48b,1
n85d792b368034e8,0
n6ae7a05e097a4a8,1
neda9faace19a4d8,0
na1f2c8d2346e4fb,0
naa4806b711ce47d,0
nf4dd0f27dda64d6,0
n72770470e72946f,0
nf546c421fe5741d,0
n5e12c697c86e497,1
n9d9813d69fdf46e,0
n4e4116baeffe43e,1
n22d543b27d65405,1
n5fe6669d6db94d3,1
nac2cf98ac13e485,0
n16b63653158f497,1
n4b85fd92f5c64fb,0
n5c7d0887c6d04af,1
nfb8a09f8016a41a,1
ncba76afd3c154d2,1
n5a5eb604b365469,1
n4c19ef674a2145b,1
n615b94acfe9747f,1
n7ae339e617df49c,0
n1694eb4cc01a40d,0
ndf4fcf9259694fe,0
n21b2a45e05fe49c,1
n80fbcde413cd4c0,1
nd797c471f3df421,0
n304ba129ef3d4ea,1
n37d2a58019574ba,1
n94a53bb802344e5,0
n9c83a98c2b8145f,1
n4de5e462238e48c,0
n8b8293926196447,0
nabffe7490c9e4e5,1
naac7c9524348455,0
n5720854b1621408,1
nf17365b7800a4a3,0
n1e7935d1b9a5443,0
n7e997b1d273243d,1
nb11ba02baaa2413,0
ncc533cbf12784cc,1
n568ea406f30b47f,1
nbc263825e47a48a,0
nc42e558841c54f7,0
n4fb70518c5b94a8,1
n46186df5729148f,0
n67ad31420eb1480,0
n8f4b676a38c0440,0
nb8830eb57abc445,0
n4476b04c041247c,0
n794533820d81488,1
neb5f783062c8439,0
nf038e947a0244f3,1
ne5dd240a10c148f,1
nefedd387d2f8410,1
n9017133c372b498,1
n3510c4979853437,1
n8abdad991103453,1
n8445d539f07642f,0
n8ce4d05146a540b,1
n951eb9702929429,1
n387a1ff5a2cd42b,1
n82bc0aa755aa43e,1
nde54de3199694f8,1
n0a61aeb7974149b,1
ncec678b4fa53477,0
n9267f0d9389c4fb,1
n5873f7b3c8d5403,0
n1fd60d3507154c8,0
n9d926ac4bfbb4b3,0
nce64ba940dc8435,1
n79ff5fcd70034fb,1
n26867665564f4e3,0
nc96bf1c1dd944c4,1
n765aa9097a15470,1
neea7ca5f6ed0415,0
naec98ad097154c9,0
n24e6c6e9a2f8400,1
n7bb342899c674e6,0
n410e8d1a10a8480,0
n500a09c874b8403,1
n4e38641c8b17412,0
n2e2e365513cc467,1
n15c345666b06407,1
n7280603e3f814a4,1
n8ed86dca480c41a,1
n7522bebd46cd400,0
n78dd324800bd4cf,0
n7c898b5bc614482,0
n38ea66e14ba941b,0
n4626358c35ec465,0
ncc35653b76994a4,1
nfed34b3ce0d54f8,1
ndf754315541645b,0
n44201e9196534fd,1
nafe1240a4fab40f,0
n71ec7907be04459,1
n8dc622d3ab22479,1
n19b7ddfba5c6443,0
nbc81a484f9ed466,1
na51856ff5ff148e,1
n61aac77e4dd14aa,1
n1bb9a09c46024c2,1
n839cd72e6f0b474,1
n073131251b8f4da,0
na475e443519a4a0,0
ne1959a69a67b43e,1
nbd49ea6b045c4b0,1
nb4e115000be7474,1
nb42618385646400,0
n60584183172640e,0
nff224e395e21438,1
n669ce8b5665a49d,1
nf4620e0414594b2,0
nda8cb15d8dc4489,1
n67d30a5d5cdb46a,1
n97c2f9fa72ce461,1
ndaea8cfb794844d,1
n9a8c59c723d4476,0
nf4d89d25f21b457,1
n572f7e5127154bb,0
n180ed64bef2b40a,0
n686b3340f6e041b,1
n332ce39cdb784e5,1
n878cd8d215f1452,1
na2b6d0f5bcf841b,1
n2bf8a641ec2546c,0
n1533b1b3d90b47e,0
n6488bd02c78d4dc,1
n292199245b31461,0
nef2b153992c74f5,1
n754a73c813a84a3,1
n1c4d109549eb4a6,0
n977ca507daf345c,1
ne26497dde973495,1
na62fd609c2274e5,0
n0294712baf9f4e6,0
n385215c44ac44c8,0
n02155b5c167e4e0,0
n73cb3530eff046c,0
n75c3a84e194b4c8,0
n982abc2a8a6c4cd,1
n81fabd31952a49e,1
ndd7f4c4d4a75403,1
nb5692a0bc4ff432,0
nfd737e2beafc4f9,0
n56506d1672cf436,0
ncccede65e7c1436,0
nb376d6c6e7a242c,0
n1c81f01444cd4d6,0
nf3ef6f92e6f5477,1
n4604ebe3f4e64fc,0
ne49375a7e410491,1
ne515c68ac6cc4bd,0
n6ffd484f4901401,1
nf43cafbc26414b3,0
n5fcea7741af3423,0
n24ca54db0897406,0
n7e7ea8eb19904f4,1
n1577376ac183477,1
n45c79e181ac34e8,1
ne17f9d55a06048c,1
n5eac011211714e8,1
n17c379ed0c804f8,0
n26b5d6eb295744b,1
n983dfcccc3ed4db,1
n0027b27c8b8646c,1
n6b06787851f34e4,1
n47e0fb95c83048b,1
nfbb77bac17f7476,0
n618ac38191274ed,1
n6476a530761047f,0
n9c4ccde9404f40e,0
n3022b76394c6450,1
nb4e7d95538fa481,0
neb1b559413f2475,1
nd024ac051fee4d9,0
n05fa194cb5884ce,1
n50bf0be36cae4e8,1
ne970284a3e474e3,1
nece1fd3c1851486,0
nd13b7dab1f5e48e,1
n09faaa0c39a2426,0
n9eaf2e8b76e14c2,1
n62aa7002a0bc401,1
n25c1da92aaac4bb,0
n741782069b7841a,1
nb74dab6c06a24e2,1
n7f4019bc5ae449c,0
n4997a311f416418,1
n8ac45e7945c9453,1
n70cb8e147e284f3,0
n4970244396ec48a,1
nc4997d0083af4ec,0
ncad0ab46989244b,1
n85d636c507bd411,1
naa77befb1dc8414,1
n7bd03db5ec23459,1
n34634ac0f9bb480,1
n4af30bcaefe44b3,0
n0694a77df20847b,1
n5b74248cb4ee4b6,1
naee97a21b25b4c5,0
n45fbe020f7ef483,1
nac3c5ad5774e414,0
na24409c31cba4ab,0
n17e5d336a8d1457,1
n0444b7da5428413,0
ne6c34cdf92ab481,0
n730b3419c109459,0
n4326aa7ed676481,0
n44c732514acd4ec,1
n96fd6054ef76444,1
ne919aef86357482,0
n9c41227b36aa456,1
n3d2bb7aa1d524b2,1
nefae7a69b467416,1
ne308f276e76d4e3,1
nf22f3bee44794dd,0
n74d51b8bebd8463,0
nee807fa44bba444,0
n5d1d806df56848d,0
n689b041d653e41f,1
n667935374e134de,1
n51f1d4c23d6d44b,1
nd80ca3476ea1473,0
nea82a444e1b0401,0
ndd8620d12ce74d4,0
n40dcd8e242d6447,1
nbaf3d66d941145f,0
n78277cf12e3b409,0
nd9b7742d2f55414,0
nbd9151f03666401,0
n4b066c6124684be,1
ne5ec77555e25437,0
n6a02923259f8441,1
n1ede383b6f1a47d,0
n1e7ef6e5a12a465,0
ne7b33f6bbc394f8,1
n6292a5310e8d42b,0
n5fc1d2f7675d4ff,0
nfbc0c4d7643c4cf,0
na49a55859b9f4fc,1
n79e80534ad30495,0
nac4f0c7326c943f,0
n200d1d3e607e465,0
nec85f4d141a44cc,1
n5607321519eb491,1
n79026355318d4ad,1
n81ace1342b19429,1
n3f5df73a8345423,0
n4a5b883859d444f,0
nf456e96017964e0,1
n4d02f77ffcfd43f,1
n5947d4079f1d40e,1
n1903e612446c449,0
n4156050465554b1,0
n5f36e51f8d7741d,0
ndc394b0f9f674c0,1
nfb09e306b4e8451,1
n60075f38b2bd43e,0
nb0dab56939b64fb,0
n16a5845ac7b9471,0
n74bab8d32c544c0,0
nba27ccb91adc488,1
n94cf4f5517764c5,1
naa05c587086945e,1
n397362f58ed8425,0
nac115e1e874f45c,1
nc872159e9b8040f,1
n3242f8a2234e412,1
nc2233ed24b2f454,1
n1ecec3ed5f9e4b8,1
n4bb266daab7445b,1
nb76153cfeeb94a5,0
nac162d5dfe2e4c3,0
nebc1f45e59284a3,1
ne882ce95857b439,1
ne71ea47dd7694bb,0
nf31a6354f1324df,0
n6f9c9239e1264ab,0
n336ecc184c644e9,0
nebb7ebb7780048c,1
ne7ec410b05e24f7,0
n0bd4e57fb2974a5,0
n53a4e6b9cb3e417,0
na178904c7cbd4d0,0
nf4396978d8e8450,1
n7959ff17be3b4ff,1
nff44d880e62a449,1
na4dd6770fa934a9,1
n6c1dac78b10947f,0
n47c3d16c7ab84a0,1
n469944cf09ee43f,1
n087cb1381a294c8,1
n03bd14a9a88745a,0
n1f25c0402d1f4a5,1
n8eef2d0ff58d497,0
n41026c198a18434,1
n27df0eef43ef490,1
n3dfbdf128f9f40a,0
ne6d9ae8cfb9d4aa,1
n897d77d52f2147c,1
nb17c9d95b85c451,0
na656ee775a9843b,1
nadc624b7f0144da,1
nae582685b199457,0
n62ac2ada7f3f433,0
n3ea407d5622d4b2,0
n8620a8b70fc842e,1
n578f510713624b4,0
n16985cd8c07f41b,0
ne26172c53051427,1
nf66a0930d0664b2,0
n7f55e182f2554c2,1
n82585585b5a04d5,1
n63a5bd3f2509468,0
n5a3f529c46854f1,0
na5f80649008f4e8,1
nc9971b04cddb47f,1
n475feb786343423,0
na121bb391a2645d,0
n5a281ced24b9479,1
nabaaea746fbb415,0
n6c6d066940144bc,1
nb1c0ed6a29d146c,1
na0a372f9abd3400,0
n473ccd0057a94ef,1
nec8af22d1498416,0
n0e4edbb455bc42c,1
n4a89ebcc7924481,0
nf66fd8b6ac804e9,1
n289af89ff22c46b,0
nba4f56ac3d1545e,1
n18b60fa3749b452,0
nf4d964358fed466,0
n331f9239562041e,0
nae6d54d8adb74d8,1
n89114b5875634b6,0
n6d6789218954495,0
n29c54c285ed9482,1
n3b7a33f96dc04fb,0
nd1a718bc172f4bf,1
ncd4cec3a46cd447,0
nb9b6c668b2854d4,0
n9b0ca513c1bd4d9,0
n2ffa45353f02425,1
ne2d7cab4d6e3470,0
nf3c15b0b398742b,0
nd98748ba16ed447,0
ncdb3e06eaf2949b,0
n77ffe0b14e64444,0
n4220f8bb2cda4c8,0
n8a66385c3a67462,1
n6cf3e5688830401,1
n86f3caa3aa754a4,1
n6425277d643e473,1
n6505d458e574491,1
n63b62466e3064e7,1
n2226f4187715494,1
n6faaf887af01419,1
n0d0059ef1eb5472,1
n7ac9dc36f7b64eb,1
ndd15054cfb6d495,0
nb725fb47ca504fc,0
n4df02e66f6674ae,1
neaf09ae49a364a5,0
nc8b2d8db971447c,0
ne85ab2bcc8b04ee,0
n2918d6ee377446a,0
na4f630fb80914f4,1
ne3cfa62b5c4544d,1
n54f2d9af9b53479,1
n7d8243bc4d67487,0
nbd869045b486411,1
ndd7f564c40aa417,0
n46365e14d452420,0
n8a56caa62e72488,0
nac89f1b2c31d412,0
n3b56f980173b45e,1
n10b63905d26346a,0
n2f7766efee01498,1
n31f7e3bef85d456,0
nf94c4d011d324d3,1
ndaa66d8e2ff04db,1
n585c80bc4a0b491,1
n174002766dc14bc,1
nb2463c192fe849d,0
n16a96cf824954fe,1
n9d5abdc62513412,1
ne3a6e49bccd7445,0
n87e7e6161cea471,0
ne7ac53d945ea476,0
nf676a8ab29084d7,0
nb8078e35eccd4d3,0
n2ff112597cbf426,1
ndd5d17a7cc88439,0
n2bf9107e1f2c4e3,0
nffbe942770234cc,0
n106c5acc5d43458,1
nf725c0ab84ff4ea,0
ned6163a118b0446,1
n62e8da173a4b4a4,1
ne68deebac88b4de,1
n13444e398d6a4d5,1
n62481c0598a1464,0
n7cc7a5e263484b7,0
n75133d43085e42e,0
nd17d086a1a5b4fb,0
n0bca43ac5a034dd,1
n9eb537d87bfa47b,0
ndd40e3b01e4046b,1
n1f4837cbed4548c,0
n3d98779328784f4,0
ne7ada2f80310480,1
n65343c6831264ba,0
nbe97971305f6413,1
n50f7e1be8363409,1
nc1be19dbed54437,0
na0101a262ed940a,0
nd935e168cb15435,0
n3427c4afcd094c5,0
nc5ae12a6b2e0466,1
n105269b46789420,1
n03ed40b30dde42e,0
n952e1c139dba4d5,1
n779640bc94d04d7,0
na7a1af8ad0c14d8,1
n3d5f188445424f0,1
nacc6b0e494004d5,0
n214441a3c3274c5,1
nfedf4ae440c7497,1
n08247aa3ce164c7,0
n05e68c8c71c849d,0
ne54e083251984eb,1
n62553c2ce0684ef,1
nda87018f8b1d494,1
n35f99606006249f,1
n86849392bcbb4a4,0
nfeb3107801fd4de,1
n69140f164832471,0
n5acc1d33536a4bb,1
n3739fbf16c14416,0
nf40cee03844b4af,1
nf8ab1c0e3c4540f,0
n39b54cfbc46c4be,0
ndf46660b961548b,1
n00fe898d027e473,0
n005b9b78c025472,0
n5ec58e2bde964f3,0
n0647b854a2fe43e,1
n66740a98fb104c4,1
n27eef3931dc34b5,0
n9c00cf6cc9b44c3,0
n2930ae7946c4409,0
n51860d36d9fd433,0
na38b685df8a64bb,1
n6afa58a217704b4,1
n01649797a96c471,0
nc8d5ff3305c243c,0
n308067de4bc3456,1
na5b8ca13a28e462,1
n8cfd4402dd3c4dc,1
n6cba3b91f2b3471,1
nd3f58c721f1c4f9,0
nc693775ebbb14c5,1
n9fe9daf53da548e,0
n0aff6b3bfc3e4e3,1
na4890e40418343e,1
nfbbad721d647449,0
n92d915953a0e426,0
n71c016a1cb4c4c1,0
n1843db7ad6114fe,1
n0fc4bd0dbf28423,1
n5f91411ed60b4f9,0
n9050b1667f834ac,0
n39323cb61c964d0,0
n35abfd38342946a,0
n8822714992224d7,1
nf958417e91e0410,1
nade11da26acf429,0
nc3d21afc0f1144b,1
n9aa7091d5c064d3,1
n572a86378b374de,1
n028823590cae42f,1
n8a14e76e780840c,0
n9c054be9f4c5407,1
n62b7c1bc196c447,1
n9a03e0f785c44f9,1
ne8a625e88afe4bf,1
n4f9b224e68c44d9,0
n10d4884e35e742b,0
nf8be3aa9f098413,0
ncb506eeca543433,1
n0e269c223f23421,1
n52998dcdcbfc414,1
n08d73231c0134cd,0
n4fbe1010fa9b4e7,0
nc891ff9a63ab45a,0
n04f66207e7fb484,0
n7c2e53159a654a6,0
ncf8d37443778430,1
ne232bca245254a6,1
n7d89286d68a2425,1
n341aaa283d6c4d2,1
nb3dc20c352224f5,0
n487f72e4a1d4422,0
n9648475680e9446,1
n8f309dac8a13433,0
nd708d2ce615e485,0
n4c07f9e984124e2,0
n32ee9319b19b418,0
nf1278d0a0079430,1
n0c160950ecdb4b0,1
n5a4a5ccefd614b5,1
n6630a8e9159942b,1
nd2e6fdaea3034da,1
n5fcb6cb48e3949c,0
n9d964e964965476,0
n707d8082b7b545a,0
ndfe9047da87a412,0
n3b828f92a51449c,0
n0bfca5a4882a401,1
nf4365fbff47a478,0
n1e555266b10a42b,0
n35bd89f9b0a7401,0
n1bb61d6093bb4e5,1
n912bf021d154419,1
n0d3a9a387eb5472,1
n4c76dd2df7694ee,0
n904c642a8a2942e,0
n8bf8f6e65a50469,0
nc6d50573c9e047b,0
n604454b2c3d2472,0
nb697c42cadec45b,1
n5004feada3b2464,0
n5fe6a25d94c5497,0
n832d797b4e51473,0
n5569f08f167a4c3,0
n08edcdd7417f44a,0
n64049e23db304f0,0
nb043f91b38b9484,1
n2ef436fb60794d6,1
n195a08e6d6bc4f3,1
n7bf8f4f12e46499,0
nc48b1a428dd349b,1
n3215af9743fc47d,1
n6e6eaf599135418,1
n94f13afef901438,1
nf02329a491ae4c3,0
n1224f22bf228486,1
n56a3a5ddd548452,0
n95add1be3087470,1
n88906325fe5b48b,1
nfa891d03251b4e5,0
n62ea3bedbdcb473,1
nc27cb5dcade2478,1
n91343585953142f,0
neaad8630b756478,0
n876497566ebb49b,1
n16005edcf31a4c2,0
n7b55735e25984c2,0
n4e4a20e46e1c4ea,1
nf3e593a1a289480,1
n8ca2f35980254d5,0
neb7b6b83ca38416,1
n739360ccb2394bd,1
n43da5eef41f24c2,1
n5cfaaeef198e454,1
nc1f7bba6ae844c0,1
n1ca463c2b810405,1
nbc33c8d158a1415,1
n9c493686c50842c,1
nd5c93242e85f4dc,1
n2d854b7d64f546b,1
ne17cc786365446c,1
n01fc24832d56496,1
n7625cd664d0e460,0
n290bc3f3fcda4a3,0
n66e7ed796ca849d,1
n92e625772000422,0
n632f6eb500be431,0
n1b973844931c428,1
n7bb272801a3b425,0
nbc06a15a4a1047e,1
n051b2158eb89410,0
na0f54d4c0e564e0,1
n4e33d3f41835477,0
ndfa635fe543e4c2,0
n6bc07571afcd462,0
nd85256f388c6415,1
n52b44949a83543c,1
n0cf7f38fd1b8445,0
nba98e5e399bf464,0
nec67e508839e41d,1
n0e30075d93db4d9,0
n53e34d4ad12d4c0,1
nda936bd09177433,0
ncf93e7c2947d466,0
ndc0cbe9fffae450,1
nb77eeabb61af45f,0
na3aadb0e776f4b3,0
n478e2119e3dc460,0
n8bce334c706d4bb,1
nc88af8abe3034f6,1
n645a6c318ebd483,0
n81d0f367cad14b0,1
n2fdbcc678f834d1,0
n76327fe273e049c,0
n72d4c8cb8ace482,0
nde8b01eb415f4d7,0
n660f94da36764f6,0
n1f675019f08e474,1
n54a94e12698541f,0
n53bd2f54d1a44e7,1
nf7596c959e79446,0
n280303133ab34dc,1
n5846264aeccb49c,1
n052ef25e451347f,1
n9cad4d240b2e43c,0
n6938f7a084e64fe,0
nc7f235ac5536451,0
n4378a0da1e204f9,1
neb572df2f3f340c,0
n8f9d536ee7d94cf,1
n389d129d778a4ee,1
nb1e3248539bd497,1
n47034bf7b65348f,1
n197f32960f4c486,1
n1476ec18201b446,0
nf0c2f7693fde4fb,0
n6b9ab3391902400,0
n76443bdf1f1f45a,1
n38e4d5e56a0a49d,1
n646f0fe07b3648a,0
n4b7564f10da3470,0
nf4cc726128264a9,1
n7fd88630133541f,1
n6247fd5be10c430,1
n4a110f62c73e47d,1
n82585a7af9714cf,0
n2c9ac0bddc034c1,1
n29857e49a574464,1
